ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
1660,"7598405304","6975984053042","RAZ 9K MANGO COLADA","MISC","1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,3,"D",0,"general",0,"90821",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1662,"7598405308","6975984053080","RAZ 9K GRAPE ICE","MISC","1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,3,"D",0,"general",0,"70836",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1663,"7598405310, 9011000018","8990110000187, 8990110000187","RAZ 9K TRIPLE BERRY ICE",,"1","12.00","12.000","30.00",,,,,"Tax","NICOTINE VAPES",,"SMOKE NATION","0.00, 4.00",4,"60.00",5,1,"B",0,"general",0,"41488",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1664,"7598405312, 9011000014","8990110000149, 8990110000149","RAZ 9K WATERMELON ICE",,"1","12.00","12.000","30.00",,,,,"Tax","NICOTINE VAPES",,"SMOKE NATION","0.00, 4.00",4,"60.00",5,1,"B",0,"general",0,"73494",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1665,"7598405314","6975984053141","RAZ 9K CACTUS JACK","MISC","1","13.00","16.150","30.00",,,,,"Tax","NICOTINE VAPES",,,"0.00",0,"56.67",1,0,"D",0,"general",0,"79394",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1666,"7598405316","6975984053165","RAZ 9K CHERRY LEMON","MISC","1","13.00","8.400","30.00",,,,,"Tax","NICOTINE VAPES",,"YMY GREEN","0.00",0,"56.67",5,3,"D",0,"general",0,"14552",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1667,"7598405469","6975984054698","RAZ 9K VIOLET","MISC","1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"BLACK BUNKER","0.00",0,"56.67",0,0,"D",0,"general",0,"6975984054698",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1668,"7598405471","6975984054711","RAZ 9K RUBY","MISC","1","13.00","3.600","30.00",,,,,"Tax","NICOTINE VAPES",,"BLACK BUNKER","0.00",0,"56.67",3,3,"D",0,"general",0,"6975984054711",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1669,"7598405473","6975984054735","RAZ 9K VICKY","MISC","1","13.00","16.150","30.00",,,,,"Tax","NICOTINE VAPES",,,"0.00",0,"56.67",2,2,"D",0,"general",0,"59185",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1670,"7598405475","6975984054759","RAZ 9K TIFFANY","MISC","1","13.00","16.150","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,1,"D",0,"general",0,"03407",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1671,"7598405503","6975984055039","RAZ 9K ORANGE RASPBERRY","MISC","1","13.00","9.600","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,1,"D",0,"general",0,"25060",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1672,"7598405505, 9011000028","8990110000286, 8990110000286","RAZ 9K BLUE RAZZ COTTON CLOUDZ",,"1","12.00","12.000","30.00",,,,,"Tax","NICOTINE VAPES",,"SMOKE NATION","0.00, 4.00",4,"60.00",5,1,"B",0,"general",0,"09571",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1674,"7598405516","6975984055169","RAZ 9K PINEAPPLE PASSIONFRUIT GUAVA","MISC","1","13.00","16.150","30.00",,,,,"Tax","NICOTINE VAPES",,,"0.00",0,"56.67",2,2,"D",0,"general",0,"02552",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1675,"7598405520","6975984055206","RAZ 9K CLEAR",,"1","13.00","8.400","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,3,"D",0,"general",0,"80160",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1676,"7598405522","6975984055220","RAZ 9K TOBACCO","MISC","1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","3.00",3,"56.67",0,0,"D",0,"general",0,"94496",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1677,"7598405564","6975984055640","RAZ 9K GEORGIA PEACH","MISC","1","13.00","9.400","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,5,"D",0,"general",0,"33360",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1680,"7598405750","6975984057507","RAZ 9K BLACK CHERRY PEACH","MISC","1","13.00","12.000","30.00",,,,,"Tax","NICOTINE VAPES",,"YMY GREEN","0.00",0,"56.67",5,4,"D",0,"general",0,"93936",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1681,"7598405752","6975984057521","RAZ 9K SOUR MANGO PINEAPPLE","MISC","1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"BLACK BUNKER","0.00",0,"56.67",0,0,"D",0,"general",0,"96585",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1682,"7598405754","6975984057545","RAZ 9K TROPICAL STORM","MISC","1","13.00","8.400","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",5,3,"D",0,"general",0,"36350",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1683,"8008002101","7180080021010","VAYU THCO TINCTURE PASSIONFRUIT","MISC","1","32.45","32.450","41.60",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"22.00",1,0,"D",0,"general",0,"7180080021010",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1684,"8008005101, 8037005101","7180080051017, 7180370051017","VAYU THCA PRE ROLLS PLATINUM PANCAKES","MISC","1","11.35","11.350","14.55",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"3.00, 0.00",3,"21.99",1,0,"D",0,"general",0,"51017",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1685,"8008005102","7180080051024","VAYU THCO PREROLL - SOUR LIFTER - HYBRID","MISC","1","8.11","8.110","10.40",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"2.00",2,"22.02",1,0,"D",0,"general",0,"51024",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1686,"8008201003","7180082010036","VAYU THCA 2.5 SOUR TANGIE","MISC","1","36.50","36.500","46.80",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"1.00",1,"22.01",1,0,"D",0,"general",0,"10036",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1687,"8008201104","7180082011040","VAYU THCA 2.5 MIMOSA","MISC","1","36.50","36.500","46.80",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"5.00",5,"22.01",1,0,"D",0,"general",0,"11040",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1688,"8008201201","7180082012016","VAYU THCA 2.5 BLACKBERRY KUSH","MISC","1","36.50","36.500","46.80",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"1.00",1,"22.01",0,0,"D",0,"general",0,"12016",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1689,"8009001101","7180090011018","VAYU DELTA DISPOSABLE","MISC","1","24.34","24.340","31.20",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"21.99",1,0,"D",0,"general",0,"16166",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1690,"8009001202","7180090012022","VAYU DELTA DISPOSABLE","MISC","1","24.34","24.340","31.20",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"21.99",1,0,"D",0,"general",0,"11210",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1691,"8009001102","7180090011025","VAYU DELTA DISPOSABLE","MISC","1","24.34","24.340","31.20",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"21.99",1,0,"D",0,"general",0,"17216",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1692,"7180090020010","7180090020010","VAYU DELTA TINCTURE LEMON CITRUS","MISC","1","0.00","28.390","35.00",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"100.00",1,0,"D",0,"general",0,"7180090020010",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1693,"8009002101","7180090021017","VAYU DELTA TINCTURE CHERRY PEPPERMINT","MISC","1","28.39","28.390","36.40",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"22.01",1,0,"D",0,"general",0,"7180090021017",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1694,"7180090022014","7180090022014","VAYU DELTA TINCTURE BLUEBERRY LAVENDER LEMONADE","MISC","1","0.00","28.390","35.00",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"1.00",1,"100.00",0,0,"D",0,"general",0,"7180090022014",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1695,"8029203001","7180292030015","VAYU GUMMIES LEMON CITRUS","MISC","1","20.27","20.270","25.99",,,,,"Tax","GRINDERS & JARS",,,"0.00",0,"22.01",1,1,"D",0,"general",0,"76415",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1696,"8029203201","7180292032019","VAYU GUMMIES BLUEBERRY LAVENDER","MISC","1","20.27","20.270","25.99",,,,,"Tax","EDIBLES",,,"0.00",0,"22.01",0,0,"D",0,"general",0,"13584",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1697,"8038001003","7180380010035","VAYU THCA 1G SOUR TANGIE","MISC","1","28.39","28.390","36.40",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"22.01",1,0,"D",0,"general",0,"10035",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1698,"8038001005","7180380010059","VAYU THCA 1G STRAWBERRY COUGH","MISC","1","28.39","28.390","36.40",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"22.01",1,0,"D",0,"general",0,"65755",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1700,"8038001205","7180380012053","VAYU THCA 1G ZKITTLEZ","MISC","1","28.39","28.390","36.40",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"22.01",0,0,"D",0,"general",0,"09168",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1701,"4300713142","7443007131422","TUMBIS LEMON SALT","MISC","1","1.62","1.620","2.08",,,,,"Tax","SNACKS/ FOOD",,,"1.00",1,"22.12",1,0,"D",0,"general",0,"96490",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1702,"6676293929","7466762939294","PIRUCREAM SMALL","MISC","1","1.62","1.620","2.08",,,,,"Tax","SNACKS/ FOOD",,,"0.00",0,"22.12",1,0,"D",0,"general",0,"91716",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1703,"9101687108, 0202403418","7702024034186, 7702024034186","COCOSETTE","MISC","1","0.91","0.900","2.00",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","22.00, -11.00",11,"54.50",1,1,"C",0,"general",0,"62772",21,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1705,"1450001001","7614500010013","TOBLERONE CHOCOLATE YELLOW","MISC","1","3.51","3.510","4.50",,,,,"Tax","SNACKS/ FOOD",,,"0.00",0,"22.00",1,0,"D",0,"general",0,"29018",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1709,"2221026220","7622210262202","MILKA OREO BROWNIE","MISC","1","2.93","2.930","3.25",,,,,"Tax","SNACKS/ FOOD",,,"0.00",0,"9.85",1,0,"D",0,"general",0,"7622210262202",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1710,"2221026924","7622210269249","MILKA CHIPS AHOY",,"1","1.60","1.600","3.25",,,,,"Tax","SNACKS/ FOOD",,"KARINA DROPPED MERCH","1.00",1,"50.77",0,0,"D",0,"general",0,"7622210269249",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1713,"2221083004","7622210830043","MILKA OREO SANDWICH 100GR","MISC","1","1.40","2.930","3.25",,,,,"Tax","SNACKS/ FOOD",,,"0.00",0,"56.92",2,2,"D",0,"general",0,"891128148329",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1714,"2221099910","7622210999108","MILKA OREO 100GR","MISC","1","1.79","1.790","3.25",,,,,"Tax","SNACKS/ FOOD",,,"1.00",1,"44.92",0,0,"D",0,"general",0,"7622210999108",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1715,"3099276007","7730992760073","NAKKAL RED WINE",,"1","13.78","13.780","16.00",,,,,"Tax","WINE",,,"1.00",1,"13.88",1,0,"D",0,"general",0,"93919",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1716,"3099276008","7730992760080","NAKKAL WHITE WINE","MISC","1","13.78","13.780","16.00",,,,,"Tax","WINE",,,"2.00",2,"13.88",1,0,"D",0,"general",0,"85605",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1717,"9818789031","7798187890318","CASA LOS ANDES MALBEC",,"1","11.35","11.350","14.99",,,,,"Tax","VAPE JUICES",,,"3.00",3,"24.28",1,0,"D",0,"general",0,"89493",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1718,"0870470006","7808704700065","MISIONES D RENGO SAUVIGNON BLANC",,"1","6.50","6.500","13.99",,,,,"Tax","WINE",,,"0.00",0,"53.54",3,3,"D",0,"general",0,"7808704700065",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1719,"0870470015","7808704700157","MISIONES D RENGO CABERNET",,"1","7.00","8.000","13.99",,,,,"Tax","WINE",,,"4.00",4,"49.96",0,0,"D",0,"general",0,"7808704700157",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1722,"0050035935","8000500359358","NUTELLA BISCUITS 41.4GR","MISC","1","1.49","1.490","3.00",,,,,"Tax","SNACKS/ FOOD",,,"0.00",0,"50.33",3,3,"D",0,"general",0,"8000500359358",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1723,"0303000890","8003030008901","SERENISSIMA PINOT GRIGIO",,"1","12.00","12.000","12.99",,,,,"Tax","WINE",,,"6.00",6,"7.62",0,0,"D",0,"general",0,"30031",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1724,"0882015357","8008820153571","RIVA DEL LAGO SPARKLING",,"1","12.16","12.160","15.59",,,,,"Tax","WINE",,,"1.00",1,"22.00",1,0,"D",0,"general",0,"41636",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1726,"3700541912","8437005419124","LAHU WINE","MISC","1","7.00","15.410","17.00",,,,,"Tax","WINE",,,"1.00",1,"58.82",1,0,"D",0,"general",0,"16955",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1727,"3700841162","8437008411620","DIVINO MININO","MISC","1","12.16","12.160","15.59",,,,,"Tax","WINE",,,"0.00",0,"22.00",1,0,"D",0,"general",0,"32937",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1728,"3701939611","8437019396114","VITA VET BOTTLE WINE","MISC","1","17.84","17.840","19.99",,,,,"Tax","WINE",,,"1.00",1,"10.76",1,0,"D",0,"general",0,"09964",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1729,"8151138242","8681511382421","ADALYA 250G LOVE 66","EACH","1","10.75","10.750","25.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","1.00",1,"58.64",4,3,"A",0,"general",0,"55683",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1730,"8151138255","8681511382551","ADALYA 250G MINT","EACH","1","10.75","10.750","25.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","2.00",2,"58.64",0,0,"D",0,"general",0,"63391",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1731,"8151138620","8681511386207","ADALYA 50G BLUEBERRY MINT","EACH","1","1.91","1.880","5.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","10.00",10,"68.11",10,2,"B",0,"general",0,"8681511386207",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1732,"8151138351","8681511383510","ADALYA 50G ENGLISH LORD","EACH","1","2.50","4.860","5.99",,,,,"Tax","HOOKAH RELATED",,,"4.00",4,"58.26",1,1,"C",0,"general",0,"08112",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1733,"8151138691","8681511386917","ADALYA 50G MINT","EACH","1","2.50","4.860","5.99",,,,,"Tax","HOOKAH RELATED",,,"4.00",4,"58.26",1,1,"C",0,"general",0,"8681511386917",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1734,"8151138677","8681511386771","ADALYA 50G LOVE","EACH","1","1.87","1.830","5.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","6.00",6,"68.78",10,2,"B",0,"general",0,"68895",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1735,"8151138780","8681511387808","ADALYA 50G MADAGASCAR NIGHTS","EACH","1","2.50","4.860","5.99",,,,,"Tax","HOOKAH RELATED",,,"3.00",3,"58.26",0,0,"D",0,"general",0,"12457",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1736,"8151138759","8681511387594","ADALYA 50G BLUE MLN","EACH","1","2.50","4.860","5.99",,,,,"Tax","HOOKAH RELATED",,,"10.00",10,"58.26",1,0,"D",0,"general",0,"43125",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1737,"8165570011","8681655700112","ADALYA 50G MI AMOR","EACH","1","2.50","4.860","5.99",,,,,"Tax","HOOKAH RELATED",,,"4.00",4,"58.26",0,0,"D",0,"general",0,"24643",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1738,"8165571753","8681655717530","ADALYA 250G MI AMOR","EACH","1","12.00","12.000","25.99",,,,,"Tax","HOOKAH RELATED",,"KARINA DROPPED MERCH","2.00",2,"53.83",0,0,"D",0,"general",0,"08170",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1739,"8165571790","8681655717905","ADALYA 250G ENGLISH LORD","EACH","1","10.75","10.750","25.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","1.00",1,"58.64",0,0,"D",0,"general",0,"74481",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1740,"8165576502","8681655765029","ADALYA 250G BLUE MLN","EACH","1","20.28","20.280","25.99",,,,,"Tax","HOOKAH RELATED",,,"1.00",1,"21.97",1,0,"D",0,"general",0,"61871",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1742,"8336341422","8683363414220","SQUEEZE GEL FRAMBUESA","MISC","1","1.90","3.240","3.99",,,,,"Tax","SNACKS/ FOOD",,,"0.00",0,"52.38",1,0,"D",0,"general",0,"89323",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1743,"1629433100","8716294331004","THREE KINGS CHARCOAL",,"1","1.30","1.400","3.00",,,,,"Tax","HOOKAH RELATED",,"BLACK BUNKER","31.00",31,"56.67",10,9,"B",0,"general",0,"41386",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1744,"2520137965","9225201379651","SPACEOUT TORCH","MISC","1","48.67","48.670","62.40",,,,,"Tax","LIGHTERS / TORCH",,,"1.00",1,"22.00",1,0,"D",0,"general",0,"40540",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1746,"5575580004, 9213834752","9555755800043, 9555755800043","ROYAL HONEY REGULAR",,"1","0.87","0.830","4.99",,,,,"Tax","ADULT ITEMS",,"KARINA DROPPED MERCH","46.00, -9.00",37,"82.57",12,5,"B",0,"general",0,"99123",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1747,"8020137964","9780201379648","TEQUILA VAPE PEACH MANGO PINEAPPLE","MISC","1","10.00","10.000","20.00",,,,,"Tax","NICOTINE VAPES",,,"0.00",0,"50.00",2,2,"D",0,"general",0,"9780201379648",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1748,"7033063923, 7033066553, 7033060006","070330600065, 070330600065, 070330600065","BIC LIGHTER",,"1","1.04","1.030","2.50",,,,,"Tax","LIGHTERS / TORCH",,"NEPA 305","-10.00, 52.00, -24.00",18,"58.40",50,20,"A",0,"general",0,"22159",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1749,"7046209850","070462098501","SOUR PATCH KIDS","MISC","1","1.05","2.030","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","3.00",3,"58.00",0,0,"D",0,"general",0,"91957",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1750,"7084781116","070847811169","MONSTER ENERGY DRINK REGULAR","MISC","1","1.76","1.620","3.50",,,,,"Tax","BEVERAGES",,"JETRO","17.00",17,"49.71",2,2,"B",0,"general",0,"59206",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1751,"9999800001","9999800001","MICRO NECTAR COLLECTOR BOX","MISC","1","20.28","20.280","26.00",,,,,"Tax","DEVICES",,,"0.00",0,"22.00",1,0,"D",0,"general",0,"12040",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1752,"609851135437/609851135420","609851135437/609851135420","CYRYL BOWL DESIGN","MISC","1","9.73","9.730","12.48",,,,,"Tax","HOOKAH RELATED",,,"1.00",1,"22.04",1,0,"D",0,"general",0,"609851135437/609851135420",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1753,"616366978488/616366978480","616366978488/616366978480","TONGS FOR HOOKAH","MISC","1","2.50","6.460","4.99",,,,,"Tax","HOOKAH RELATED",,"SMOKE NATION","1.00",1,"49.90",1,1,"C",0,"general",0,"609851135376",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1756,"7180092010057/7180092011030/7180092012051","7180092010057/7180092011030/7180092012051","VAYU DELTA 2.5G DISPOSABLE","MISC","1","32.45","32.450","41.60",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"4.00",4,"22.00",1,0,"D",0,"general",0,"7180092012037/7180092011016",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1757,"811490903104/811490901100","811490903104/811490901100","SP BUTANE","MISC","1","4.87","4.870","6.24",,,,,"Tax","LIGHTERS / TORCH",,,"0.00",0,"21.96",1,0,"D",0,"general",0,"74465",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1758,"5001634863, 5701100804, 5001634859","850016348593/850016348654/850016348630/850016348609, 857011008040, 850016348593","EYCE ALIEN SILICONE",,"1","15.00","31.190","39.99",,,,,"Tax","HAND PIPES",,"KARINA DROPPED MERCH","1.00, 0.00, 1.00",2,"62.49",0,0,"D",0,"general",0,"14443",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1760,"854029008765/850018987042","854029008765/850018987042","KING PALM MINI 2CT WATERMELON W","MISC","1","1.67","1.370","3.64",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,"NEPA 305","25.00",25,"54.12",1,0,"D",0,"general",0,"54349",20,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1761,"9999800002","9999800002","ONE HITTER BX09","MISC","1","3.24","3.240","4.16",,,,,"Tax","HAND PIPES",,,"9.00",9,"22.12",0,0,"D",0,"general",0,"66440",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1762,"9999800003","9999800003","PANDA MINI JAR","MISC","1","0.70","1.620","2.00",,,,,"Tax","GRINDERS & JARS",,,"2.00",2,"65.00",1,1,"C",0,"general",0,"00042",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1763,"9999800004","9999800004","GRINDER DK5031","MISC","1","11.36","11.360","14.56",,,,,"Tax","GRINDERS & JARS",,,"0.00",0,"21.98",1,0,"D",0,"general",0,"63379",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1764,"9999800005","9999800005","GRAV TRAY","MISC","1","12.97","12.970","16.63",,,,,"Tax","TRAYS/ ASHTRAYS",,,"1.00",1,"22.01",1,0,"D",0,"general",0,"31603",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1765,"9999800006","9999800006","HPRP8 HAND PIPE","MISC","1","14.60","14.600","18.00",,,,,"Tax","HAND PIPES",,,"1.00",1,"18.89",1,0,"D",0,"general",0,"97191",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1766,"9999800007","9999800007","HPV547 HAND PIPE","MISC","1","0.00","12.170","15.00",,,,,"Tax","HAND PIPES",,,"1.00",1,"100.00",1,0,"D",0,"general",0,"79584",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1767,"9999800008","9999800008","HPZ21 HAND PIPE","MISC","1","9.73","9.730","12.48",,,,,"Tax","HAND PIPES",,,"0.00",0,"22.04",1,0,"D",0,"general",0,"33518",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1768,"9999800009","9999800009","METRIX ERIG RED","MISC","1","178.46","178.460","228.80",,,,,"Tax","BONGS/ WATER PIPES",,,"1.00",1,"22.00",1,0,"D",0,"general",0,"54316",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1769,"9999800010","9999800010","OB001","MISC","1","16.22","16.220","20.80",,,,,"Tax","HAND PIPES",,,"0.00",0,"22.02",1,0,"D",0,"general",0,"62453",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1771,"9999800011","9999800011","OB1012","MISC","1","12.17","12.170","15.60",,,,,"Tax","HAND PIPES",,,"0.00",0,"21.99",1,0,"D",0,"general",0,"63683",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1772,"9999800013","9999800013","OB CHANGING COLOR","MISC","1","16.22","16.220","20.80",,,,,"Tax","HAND PIPES",,,"0.00",0,"22.02",1,0,"D",0,"general",0,"18556",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1773,"9999800014","9999800014","DESIGN BOWL","MISC","1","10.54","10.540","13.51",,,,,"Tax","HOOKAH RELATED",,,"4.00",4,"21.98",1,0,"D",0,"general",0,"57971",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1774,"9999800015","9999800015","ONE HITTER MONSTER","MISC","1","12.17","12.170","15.60",,,,,"Tax","HAND PIPES",,,"0.00",0,"21.99",1,0,"D",0,"general",0,"92758",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1775,"9999800016","9999800016","VAYU THCA 1G BISCOTTI","MISC","1","28.39","28.390","36.40",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,,"0.00",0,"22.01",1,0,"D",0,"general",0,"42429",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
