ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
1891,"6616272434","766162724344","SHRUMFUZED 2PK GUMMY BLEND",,"1","0.00","0.000","9.99",,,,,"Tax","EDIBLES",,"Black Bunker","4.00",4,"100.00",20,1,"B",0,"general",0,"96090",20,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1892,"1011004734","810110047341","SUPER LOOPER DISPOSABLE 1GR SATIVA LAUGHING GAS","1GR","1","12.50","12.500","30.00",,,,,"Tax","THCA PRODUCTS",,"YERSON HIGH LIFE","0.00",0,"58.33",0,0,"D",0,"general",0,"48193",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1893,"2590020604","025900206048","SWISHER SWEETS MINI TWIN PK",,"1","0.00","0.000","10.00",,,,,"Tax","TOBACCO PRODUCTS",,,"5.00",5,"100.00",0,0,"D",0,"general",0,"92235",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1894,"1172045832","611720458325","KING WRAPS CIGARS",,"1","0.00","0.000","1.00",,,,,"Tax","TOBACCO PRODUCTS",,,"3.00",3,"100.00",0,0,"D",0,"general",0,"14570",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1895,"8813592003","788135920034","ROLLING BLUNTS 2PK SWEET","2PK","1","0.00","0.000","1.00",,,,,"Tax","TOBACCO PRODUCTS",,,"1.00",1,"100.00",0,0,"D",0,"general",0,"76072",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1896,"8813591001","788135910011","ROLLING BLUNTS 2PK WHITE GRAPE","2PK","1","0.00","0.000","1.00",,,,,"Tax","TOBACCO PRODUCTS",,,"1.00",1,"100.00",0,0,"D",0,"general",0,"23218",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1897,"1261501005","812615010059","BLUNT MASTER 2PK CIGAR WRAPS NATURAL","2PK","1","0.00","0.000","1.00",,,,,"Tax","TOBACCO PRODUCTS",,,"17.00",17,"100.00",0,0,"D",0,"general",0,"99584",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1898,"1261501003","812615010035","BLUNT MASTER 2PK CIGAR WRAPS KUSH","2PK","1","0.00","0.000","1.00",,,,,"Tax","TOBACCO PRODUCTS",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"86759",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1901,"2220109857","7622201098575","MILKA TUC",,"1","0.00","0.000","3.99",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"17263",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1903,"8700055311","5287000553117","COCO NARA CHARCOAL 60CT BOX","PACK","1","4.99","4.990","12.99",,,,,"Tax","HOOKAH RELATED",,"KARINA DROPPED MERCH","0.00",0,"61.59",1,1,"B",0,"general",0,"28291",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1904,"5823873568","658238735685","LOOSELEAF COTTON CANDY CRUSH",,"1","1.90","1.900","5.00",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","7.00",7,"62.00",0,0,"D",0,"general",0,"40698",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1905,"JellyRancher, IceCreamCake","0000, 0000","HIGH VALUE EXOTIC THC PREROLL",,"1","0.00","0.000","12.00",,,,,"Tax","THCA PRODUCTS",,"FLOWER FROM THE BACK","-17.00, 17.00",0,"100.00",40,40,"D",0,"general",0,"15964",20,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1908,"1202409055","812024090550","PILLOW TALK NIC CONTROL 40K SIMPLE MINT",,"1","0.00","0.000","15.99",,,,,"Tax","NICOTINE VAPES",,"Kanger","0.00",0,"100.00",2,2,"D",0,"general",0,"83375",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1909,"2840070008","028400700085","CHEETOS CHEDDAR MINIS",,"1","0.00","0.000","4.25",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","4.00",4,"100.00",0,0,"D",0,"general",0,"39537",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1910,"2840070012","028400700122","SUN CHIPS HARVEST CHEDDAR MINIS",,"1","0.00","0.000","4.25",,,,,"Tax","SNACKS / MUNCHIES",,"Walmart","0.00",0,"100.00",0,0,"D",0,"general",0,"77534",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1911,"3800013860","038000138607","PRINGLES SALT & VINEGAR",,"1","0.00","0.000","4.25",,,,,"Tax","SNACKS / MUNCHIES",,"JETRO","1.00",1,"100.00",1,1,"C",0,"general",0,"62044",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1912,"3800013841","038000138416","PRINGLES ORIGINAL",,"1","0.00","0.000","4.25",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","2.00",2,"100.00",3,2,"B",0,"general",0,"70482",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1913,"2610000575","02657512","NEWPORT BOX CIGARETTES",,"1","10.09","10.090","12.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","6.00",6,"22.32",0,0,"D",0,"general",0,"49427",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1914,"7286650744","6972866507440","RAZ LTX 25K FROZEN DRAGONFRUIT LEMON",,"1","15.00","15.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.14",5,5,"D",0,"general",0,"41263",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1915,"4400000211","044000002114","RITZ CHEESE",,"1","0.00","0.000","1.50",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","0.00",0,"100.00",1,1,"C",0,"general",0,"90491",20,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1916,"3710545792","6937105457924","CUVIE 2.0 NO NICOTINE STRAWBERRY BANANA",,"1","6.35","6.350","15.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","4.00",4,"57.67",0,0,"D",0,"general",0,"81883",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1917,"3710545796","6937105457962","CUVIE 2.0 NO NICOTINE BLACK ICE",,"1","7.80","6.350","15.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","3.00",3,"48.00",5,1,"B",0,"general",0,"49275",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1918,"3710545800","6937105458006","CUVIE 2.0 NO NICOTINE MINT",,"1","6.80","6.800","15.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","4.00",4,"54.67",5,2,"B",0,"general",0,"40520",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1919,"9158503715","091585037154","CLIPPER JAY AND SILENT BOB LIGHTER",,"1","0.00","0.000","4.00",,,,,"Tax","LIGHTERS & TORCHES",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"85952",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1920,"7450813007","6974508130078","EXOTIC HERSHEY'S KISSES",,"1","0.00","0.000","12.99",,,,,"Tax","SNACKS / MUNCHIES",,,"0.00",0,"100.00",0,0,"D",0,"general",0,"26751",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1921,"9999944613","0000","YOCAN ADAPTER",,"1","0.00","0.000","5.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,,"5.00",5,"100.00",0,0,"D",0,"general",0,"12947",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1922,"0050027355","8000500273555","HANUTA 2X 44GR",,"1","0.99","0.990","2.00",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","4.00",4,"50.50",0,0,"C",0,"general",0,"29365",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1923,"9112814715","891128147155","MILKA OREO 37GR",,"1","0.89","0.890","2.50",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","6.00",6,"64.40",0,0,"D",0,"general",0,"91774",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1924,"2230059097","7622300590970","MILKA CHOCO BISCUITS 100GR",,"1","3.80","3.800","6.50",,,,,"Tax","SNACKS / MUNCHIES",,"KARINA DROPPED MERCH","0.00",0,"41.54",0,0,"D",0,"general",0,"84416",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1925,"1661800001","116618000018","BLUE LEAF PAIN CREAM",,"1","0.00","0.000","15.99",,,,,"Tax","MISCELLANEOUS",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"51018",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1926,"3403812250","734038122501","BURN HEMP GAS PACK 4G *SALE*",,"1","0.00","0.000","20.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"19663",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1929,"2374201519, 2374202144","6923742021444, 6923742021444","HQD CUVIE PLUS LUXURY MINT",,"1","6.67","6.670","14.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00, 5.00",5,"52.36",6,3,"B",0,"general",0,"56799",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1930,"3710542628","6937105426289","HQD CUVIE MARS BLACK DRAGON",,"1","7.30","7.300","20.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"63.50",5,2,"B",0,"general",0,"13697",5,"sample",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1931,"9568228741","695682287414","COOKIES PEN 3GR INDICA CEREAL MILK",,"1","14.00","14.000","35.00",,,,,"Tax","THCA PRODUCTS",,"istar distro","0.00",0,"60.00",5,5,"A",0,"general",0,"78550",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1932,"1331063474","713310634741","MUFFINS DIAMOND 1.25GR PRE-ROLL HYBRID BANANA BREAD",,"1","1.70","1.700","7.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","0.00",0,"75.71",50,35,"D",0,"general",0,"10821",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1933,"1331063475","713310634758","MUFFINS DIAMOND 1.25GR PRE-ROLL INDICA RAINBOW SPRINKLES",,"1","1.70","1.700","7.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","0.00",0,"75.71",50,28,"D",0,"general",0,"29051",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1934,"4900004086","049000040869","COKE ZERO 20OZ","20OZ","1","0.00","0.000","2.75",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","15.00",15,"100.00",0,0,"D",0,"general",0,"41185",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1935,"7556984692","6975569846922","HOOKALIT VAPE COOL MINT",,"1","14.99","14.990","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"57.17",3,3,"A",0,"general",0,"04810",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1936,"7785560012","6977855600126","HOOKALIT VAPE LADY KILLER",,"1","14.99","14.990","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","2.00",2,"57.17",2,2,"B",0,"general",0,"38213",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1937,"7556984958","6975569849589","HOOKALIT VAPE BLUEBERRY ICE",,"1","14.32","14.990","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","2.00",2,"59.09",0,0,"D",0,"general",0,"24800",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1938,"7556984690","6975569846908","HOOKALIT VAPE PEACH MANGO WATERMELON",,"1","14.99","14.990","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","1.00",1,"57.17",0,0,"D",0,"general",0,"62460",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1939,"7556984691","6975569846915","HOOKALIT VAPE GRAPE ICE",,"1","14.99","14.990","35.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","3.00",3,"57.17",0,0,"D",0,"general",0,"33628",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1940,"5006597501","850065975016","BODEGA BOYZ PRE-ROLLS",,"1","1.24","1.240","3.50",,,,,"Tax","ROLLING PAPERS & CONES",,"Nepa 305","26.00",26,"64.57",0,0,"D",0,"general",0,"61108",30,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1942,"9568229025","695682290254","COOKIES PEN 3GR SATIVA HOLLYWOOD",,"1","11.00","11.000","35.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","0.00",0,"68.57",10,6,"D",0,"general",0,"60801",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1943,"7598405992","6975984059921","RAZ 9K ZERO NICOTINE MIAMI MINT",,"1","13.00","9.400","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"56.67",5,5,"D",0,"general",0,"66980",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1945,"9823228158","598232281583","BB MOONROCK PRE ROLL 2GR HYBRID GRENADINE",,"1","4.40","4.400","12.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","6.00",6,"63.33",10,10,"A",0,"general",0,"22459",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1947,"4349865339","6943498653393","VAPORESSO XROS PRO KIT SILVER",,"1","20.80","20.800","52.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"Kanger","0.00",0,"60.00",0,0,"D",0,"general",0,"94245",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1948,"4349865338","6943498653386","VAPORESSO XROS PRO KIT BLACK",,"1","20.80","20.800","45.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"Kanger","1.00",1,"53.78",0,0,"D",0,"general",0,"14444",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1949,"4349869745","6943498697458","VAPORESSO XROS SERIES 0.4 MESH BOX 3ML","3ML","1","9.01","9.010","20.00",,,,,"Tax","COILS & PODS REPLACEMENTS",,"Kanger","3.00",3,"54.95",1,1,"B",0,"general",0,"23870",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1950,"1002278910","710022789103","FRUIT MONSTER 6MG STRAWBERRY KIWI POMEGRANATE",,"1","6.99","6.990","18.00",,,,,"Tax","VAPE JUICES",,"Kanger","0.00",0,"61.17",0,0,"B",0,"general",0,"52315",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1951,"9999996497","0000","SQUAD ASHTRAY",,"1","3.00","3.000","7.99",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"SQUAD DA FUMA","2.00",2,"62.45",0,0,"D",0,"general",0,"75984",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1952,"1017750185, 1017750187","810177501879, 810177501879","GOLD SPECTRUM THCP DISPOSABLE *SALE*",,"1","0.00","0.000","20.00",,,,,"Tax","THCA PRODUCTS",,"UNKNOWN","0.00, 0.00",0,"100.00",1,1,"D",0,"general",0,"71835",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1953,"1012543836","810125438363","GEEKBAR X 25K ORANGE FCUKING FAB",,"1","10.00","10.000","35.00",,,,,"Tax","NICOTINE VAPES",,"Black Bunker","0.00",0,"71.43",5,3,"D",0,"general",0,"87275",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1954,"1016428370","810164283702","GEEKBAR ORANGE MINT SAVERS",,"1","8.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Black Bunker","0.00",0,"73.33",5,2,"D",0,"general",0,"70516",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1955,"1587043392, 5440320203, 5440320150, 3594251003, 3594250983, 3594250985","735942509839, 735942509839, 735942509839, 735942509839, 735942509839, 735942509839","EAVIN WHIP 640G",,"1","17.50","17.500","50.00",,,,,"Tax","MISCELLANEOUS",,"Black Bunker","-1.00, -1.00, 5.00, -1.00, -1.00, -1.00",0,"65.00",6,1,"D",0,"general",0,"68011",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1956,"1015986153","810159861533","LOOSELEAF RUSSIAN CREAM",,"1","1.45","1.450","3.00",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","16.00",16,"51.67",0,0,"D",0,"general",0,"17115",20,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1957,"3710546387","6937105463871","HQD CUVIE PLUS BLACK DIAMOND",,"1","6.50","6.500","14.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"53.57",6,3,"D",0,"general",0,"63497",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1958,"1616517610","716165176107","RAW PAPER CLASSIC CONNOISSEUR PAPER 1/4 SIZE + TIPS",,"1","1.33","1.330","3.50",,,,,"Tax","ROLLING PAPERS & CONES",,"Smoke Nation","13.00",13,"62.00",24,2,"B",0,"general",0,"91442",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1959,"1013537006","810135370066","TREE HOUSE MUSHROOM CHOCOLATE COOKIES & CREAM 50GR","50G","1","0.00","0.000","35.00",,,,,"Tax","EDIBLES",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"34289",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1960,"5005259460","850052594602","DOSILATO INDICA 3.5G THCA",,"1","0.00","0.000","20.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"21873",1,"SALE",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1961,"7133408592","371334085927","KULA KRATOM SELTZER PASSION FRUIT BLISS 12OZ","12OZ","1","2.99","2.990","5.99",,,,,"Tax","BEVERAGES",,"Nepa 305","0.00",0,"50.08",3,3,"B",0,"general",0,"12414",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1962,"7133408594","371334085941","KULA KRATOM SELTZER WATERMELON LIME 12OZ","12OZ","1","1.50","2.990","5.99",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","0.00",0,"74.96",0,0,"B",0,"general",0,"60740",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1963,"6000969441","860009694415","NEW BREW EUPHORIC SELZTER BERRY 12OZ","12OZ","1","0.00","0.000","5.99",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"C",0,"general",0,"46519",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1964,"6000969447","860009694477","NEW BREW EUPHORIC SELZTER MANGO 12OZ","12OZ","1","0.00","0.000","5.99",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","2.00",2,"100.00",2,2,"B",0,"general",0,"12465",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1965,"1016428259","810164282590","GEEKBAR CREAMYMINTZ",,"1","10.00","10.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Black Bunker","0.00",0,"66.67",5,3,"D",0,"general",0,"20717",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1966,"1012543468","810125434686","GEEKBAR TROPICAL RAINBOW BLAST",,"1","12.80","12.800","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"57.33",0,0,"D",0,"general",0,"44933",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1967,"9158504115","091585041151","CLIPPER METALLIC LIGHTER","EACH","1","0.61","0.610","3.00",,,,,"Tax","LIGHTERS & TORCHES",,"Nepa 305","0.00",0,"79.67",48,3,"B",0,"general",0,"30562",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1968,"9823228154","598232281545","BB MOONROCK PRE ROLL 2GR SATIVA DESERT SKUNK",,"1","4.40","4.400","12.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","5.00",5,"63.33",20,11,"A",0,"general",0,"15329",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1969,"9823228153","598232281538","BB MOONROCK PRE ROLL 2GR SATIVA MAUI WOWIE",,"1","4.50","4.500","12.00",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","8.00",8,"62.50",20,16,"A",0,"general",0,"06084",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1970,"9823228251","598232282511","BB MOONROCK PRE ROLL 2GR HYBRID BLUE ZUSHI",,"1","4.50","4.500","12.00",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","9.00",9,"62.50",10,9,"A",0,"general",0,"99125",10,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
1971,"9823228155","598232281552","BB MOONROCK PRE ROLL 2GR INDICA BLUE CHEESE",,"1","4.50","4.500","12.00",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","9.00",9,"62.50",10,1,"B",0,"general",0,"70208",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1972,"9823228257","598232282573","BB MOONROCK PRE ROLL 2GR INDICA TROPICANA COOKIES",,"1","4.50","4.500","12.00",,,,,"Tax","THCA PRODUCTS",,"Black Bunker","8.00",8,"62.50",10,5,"A",0,"general",0,"35970",10,,,,,0,0,"Inventory Item",,,0,0,1,0,,,0,0
1973,"1202409057","812024090574","PILLOW TALK NIC CONTROL 40K PURE TOBACCO",,"1","0.00","0.000","15.99",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"68516",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1974,"1202409046","812024090468","PILLOW TALK NIC CONTROL 40K COOL MINT",,"1","0.00","0.000","15.99",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00",0,"100.00",0,0,"D",0,"general",0,"65628",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1975,"5677338713","356773387139","SMAKD PEN 2GR SATIVA HOLY GRAIL KUSH",,"1","10.00","10.000","25.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"61.52",10,6,"A",0,"general",0,"90585",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1976,"5677338715","356773387153","SMAKD PEN 2GR INDICA DESERT LIME",,"1","10.00","10.000","25.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"61.52",3,3,"A",0,"general",0,"35327",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1977,"2113401067","6221134010671","TWIX WAFER ROLL",,"1","0.00","0.000","3.00",,,,,"Tax","SNACKS / MUNCHIES",,,"0.00",0,"100.00",2,2,"D",0,"general",0,"40369",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1978,"2820000363","02836328","MARLBORO RED 100'S CIGARETTES",,"1","9.16","9.250","14.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","14.00",14,"38.89",0,0,"D",0,"general",0,"67454",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1979,"9713654919","4897136549192","NEXA  35K BLUE RAZZ ICE",,"1","10.20","10.200","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"66.00",0,0,"D",0,"general",0,"69880",5,"sample",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1980,"9713654922","4897136549222","NEXA 35K PEACH DIVE",,"1","10.60","8.750","30.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","2.00",2,"64.67",0,0,"D",0,"general",0,"18835",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1981,"9713654920","4897136549208","NEXA 35K MIAMI MINT",,"1","9.80","9.800","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"67.33",0,0,"D",0,"general",0,"82445",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1982,"9713654863","4897136548638","NEXA 35K FCUKING FAB",,"1","10.00","10.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","3.00",3,"66.67",5,2,"B",0,"general",0,"64675",5,"sample",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1983,"9713654861","4897136548614","NEXA 35K STRAWBERRY ICE",,"1","10.00","10.000","30.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","1.00",1,"66.67",5,2,"B",0,"general",0,"85918",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1984,"9713654860","4897136548607","NEXA 35K WATERMELON ICE",,"1","9.80","9.800","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"67.33",0,0,"D",0,"general",0,"63947",5,"sample",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1985,"1149012130","811490121300","NITROX 640G STRAWBERRY FLAVOR",,"1","14.08","14.080","35.00",,,,,"Tax","MISCELLANEOUS",,"KARINA DROPPED MERCH","0.00",0,"59.77",3,3,"D",0,"general",0,"97855",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1986,"8464668650","684646686509","POLKA DOT MAGIC MUSHROOM BAR COOKIES AND CREAM SWIRL 60GR",,"1","17.00","17.000","35.00",,,,,"Tax","EDIBLES",,"WHOLESALECBD","0.00",0,"51.43",0,0,"D",0,"general",0,"00286",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1987,"8464668658","684646686585","POLKA DOT MAGIC MUSHROOM BAR THE ORIGINAL 60GR",,"1","17.00","17.000","35.00",,,,,"Tax","EDIBLES",,"KARINA DROPPED MERCH","1.00",1,"51.43",0,0,"D",0,"general",0,"30382",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1988,"1015875350","810158753501","ZLAND VAPING DEVICE BLACK",,"1","6.50","6.500","13.99",,,,,"Tax","NICOTINE VAPES",,"CJ WORLDWIDE","0.00",0,"53.54",3,3,"D",0,"general",0,"08728",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1989,"1015875352","810158753525","ZLAND VAPING DEVICE RED",,"1","6.50","0.000","13.99",,,,,"Tax","NICOTINE VAPES",,"store transfer","0.00",0,"53.54",3,2,"D",0,"general",0,"12692",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1990,"1015875452","810158754522","ZLAND POD 15K BLUEBERRY",,"1","6.50","6.500","13.99",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","2.00",2,"53.54",3,1,"B",0,"general",0,"97980",3,"sample",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
1991,"1015875449","810158754492","ZLAND POD 15K GREEN APPLE",,"1","6.50","6.500","13.99",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","0.00",0,"53.54",3,1,"D",0,"general",0,"31351",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
